id,name,rating,review_count,price,phone,latitude,longitude,city,state,zip_code,address,categories,url,categories_list,top_category
AWOB9Cpyh5xL8HUtmBNldA,Veva's Cocina,4.1,26,,(432) 934-0430,31.91531801021529,-102.28703640858056,Odessa,TX,79765,"4020 Faudree Rd Ste C Odessa, TX 79765",Mexican,https://www.yelp.com/biz/vevas-cocina-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
VEqKBN_6gRAsjcjF_BtRVQ,China-Mex,3.0,46,$$,(432) 337-2600,31.85669891727823,-102.37573217050632,Odessa,TX,79761,"1401 N Grant Ave Odessa, TX 79761",Chinese,https://www.yelp.com/biz/china-mex-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Chinese'],Chinese
3qLETZTao8plnSCF4Zf2cQ,Jaliscos,2.8,13,$$,(432) 552-0114,31.874607,-102.346724,Odessa,TX,79761,"2604 N Grandview Ave Odessa, TX 79761",Mexican,https://www.yelp.com/biz/jaliscos-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
JUJAT4epjJHTbQZvA_4ncQ,Rockin' Q Smokehouse,3.1,56,$$,(432) 552-7105,31.892201,-102.351551,Odessa,TX,79762,"3812 Penbrook St Odessa, TX 79762","Barbeque,Smokehouse,Salad",https://www.yelp.com/biz/rockin-q-smokehouse-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Barbeque', 'Smokehouse', 'Salad']",Barbeque
MTxh3qC1d0uEuWH7bsU0jQ,Jimmy's Egg,3.9,7,,(432) 614-0500,31.8919193,-102.34416403343972,Odessa,TX,79762,"4015 E 42nd St Odessa, TX 79762","Breakfast & Brunch,Burgers,Sandwiches",https://www.yelp.com/biz/jimmys-egg-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Breakfast & Brunch', 'Burgers', 'Sandwiches']",Breakfast & Brunch
ywqeZf914SxGUgxy9qwoVQ,La Cubanita,2.9,13,,(432) 276-5201,31.83479,-102.36289,Odessa,TX,79761,"300 W Clements st Odessa, TX 79761","Cuban,Coffee & Tea,Sandwiches",https://www.yelp.com/biz/la-cubanita-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Cuban', 'Coffee & Tea', 'Sandwiches']",Cuban
XubcaH_-mHRWb6aIZ6xP8g,Dirty Grinders,0.0,0,,(713) 826-2382,31.94884,-102.39737,Odessa,TX,79765,"8918 Lamar Ave Odessa, TX 79765","Food Trucks,Sandwiches",https://www.yelp.com/biz/dirty-grinders-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Food Trucks', 'Sandwiches']",Food Trucks
yByDOWnxCkbkSyttTa4kcQ,Rustic Café,2.8,19,,(432) 368-6401,31.94145415655789,-102.37230044111725,Odessa,TX,79765,"1931 87th St Odessa, TX 79765","American,Breakfast & Brunch,Waffles",https://www.yelp.com/biz/rustic-cafe-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['American', 'Breakfast & Brunch', 'Waffles']",American
bol1QGTBILGzIwxnFCp22g,Ajuua's Mexican Restaurant,2.8,72,$$,(432) 580-0497,31.863435238121387,-102.37842328948004,Odessa,TX,79761,"2100 Andrews Hwy Odessa, TX 79761","Mexican,Seafood",https://www.yelp.com/biz/ajuuas-mexican-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Mexican', 'Seafood']",Mexican
85I47SonVrrWzcLdyS0ehg,Jack Jordan's Bar-B-Q,3.2,42,$$,(432) 362-7890,31.876175351823,-102.32903657505,Odessa,TX,79761,"1501 John Ben Sheppard Pkwy Odessa, TX 79761","Barbeque,Sandwiches,Breakfast & Brunch",https://www.yelp.com/biz/jack-jordans-bar-b-q-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Barbeque', 'Sandwiches', 'Breakfast & Brunch']",Barbeque
pmXIhD6OGZExY1cOFk-TUg,Chili's,2.2,106,$$,(432) 550-3996,31.89437,-102.33181,Odessa,TX,79762,"5025 E 42nd St Odessa, TX 79762","American,Bars,Tex-Mex",https://www.yelp.com/biz/chilis-odessa-4?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['American', 'Bars', 'Tex-Mex']",American
Yg5Pa1b1mqMjliNAgX-6Bg,Watt's Burger No 1,3.6,30,$,(432) 337-2131,31.83523,-102.3604299,Odessa,TX,79761,"1208 S Grant Ave Odessa, TX 79761",Burgers,https://www.yelp.com/biz/watts-burger-no-1-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Burgers'],Burgers
OhLZVPkvUYtQssmqECeusw,Olive Garden Italian Restaurant,2.4,82,$$,(432) 362-0543,31.89480929,-102.33012873,Odessa,TX,79762,"5111 E 42nd St Odessa, TX 79762","Italian,Salad,Soup",https://www.yelp.com/biz/olive-garden-italian-restaurant-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Italian', 'Salad', 'Soup']",Italian
cW-GcVPzXnJhQkuEYvLRNw,Hacienda Vieja,2.8,55,$$,(432) 332-3799,31.8591079711914,-102.377998352051,Odessa,TX,79761,"1701 N Grant Odessa, TX 79761",Mexican,https://www.yelp.com/biz/hacienda-vieja-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
7cnJMmi8GJdYzdN0p-F6mA,Buffet King,2.8,54,$,(432) 362-8888,31.897476,-102.338061,Odessa,TX,79762,"4101 E 42nd Odessa, TX 79762","Chinese,Buffets,Sushi Bars",https://www.yelp.com/biz/buffet-king-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Chinese', 'Buffets', 'Sushi Bars']",Chinese
0qAxUvLhohdK7dWDqyx4xA,Gerardo's Restaurant,4.2,12,,(432) 333-5169,31.84968,-102.37949,Odessa,TX,79761,"1001 Golder Ave Odessa, TX 79761",Mexican,https://www.yelp.com/biz/gerardos-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
ysWvYlT62KPx8PChP-PsqQ,DOS Compadres,3.2,53,$$,(432) 550-0691,31.890285,-102.334316,Odessa,TX,79762,"4019 John Ben Shpprd Pkwy Odessa, TX 79762",Mexican,https://www.yelp.com/biz/dos-compadres-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
f6gamwfaf2rOOJgYhv5AGg,La Toreada Taco House,3.4,16,$,(432) 276-5144,31.86777,-102.38433,Odessa,TX,79764,"308 W University Blvd Odessa, TX 79764",Mexican,https://www.yelp.com/biz/la-toreada-taco-house-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
yfb1GyuOAcsQT5bsvDrHFw,Twisters Tacos,3.6,15,$,(432) 363-1701,31.8764591217041,-102.383377075195,Odessa,TX,79762,"3601 Andrews Hwy Odessa, TX 79762",Mexican,https://www.yelp.com/biz/twisters-tacos-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
FsTYZefEmTqrGLR-BNnDlA,Abuelas Kitchen,2.8,11,,(432) 272-0397,31.863105953051623,-102.3470547237428,Odessa,TX,79761,"947 N Grandview Ave Odessa, TX 79761",Mexican,https://www.yelp.com/biz/abuelas-kitchen-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
8GggSn04c__IfWJ8JcuZ3A,Pojos 24 Hour Restaurant,2.7,20,$$,(432) 333-2031,31.86652,-102.393124,Odessa,TX,79764,"2880 Kermit Hwy Odessa, TX 79764","American,Comfort Food,Breakfast & Brunch",https://www.yelp.com/biz/pojos-24-hour-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['American', 'Comfort Food', 'Breakfast & Brunch']",American
IJKJHTWqxuuRV_BosDDL-Q,Delicias Restaurant,3.6,43,$,(432) 580-8306,31.8477129936218,-102.378133758903,Odessa,TX,79763,"716 W 8th St Odessa, TX 79763",Mexican,https://www.yelp.com/biz/delicias-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
0wAOGJLlm7W63G46L2kp8Q,Dairy Queen,2.1,19,$,(432) 363-0705,31.87793,-102.34858,Odessa,TX,79762,"2761 N Grandview Odessa, TX 79762","Ice Cream & Frozen Yogurt,Burgers,Fast Food",https://www.yelp.com/biz/dairy-queen-odessa-7?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Ice Cream & Frozen Yogurt', 'Burgers', 'Fast Food']",Ice Cream & Frozen Yogurt
NiFLGeR-fA7IA7Pn2Q5hhA,El Buen Pollo,4.3,4,,(432) 332-4646,31.86273,-102.40908,Odessa,TX,79764,"2402 W University Blvd Odessa, TX 79764","Chicken Shop,Mexican",https://www.yelp.com/biz/el-buen-pollo-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Chicken Shop', 'Mexican']",Chicken Shop
xNia7Dd3dG_Rw-m0XZHrWw,Mr Bar B Q,5.0,1,,(432) 334-8886,31.85628,-102.3581899,Odessa,TX,79761,"1306 E 7th St Odessa, TX 79761",Barbeque,https://www.yelp.com/biz/mr-bar-b-q-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Barbeque'],Barbeque
zPvGi7HW2iNsTRrdOH3-Rw,El Rancho Supermercado,3.9,9,$$,(432) 332-6200,31.85958,-102.356425,Odessa,TX,79761,"1315 E 8th St Odessa, TX 79761","International Grocery,Meat Shops,Mexican",https://www.yelp.com/biz/el-rancho-supermercado-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['International Grocery', 'Meat Shops', 'Mexican']",International Grocery
_dTyaSt84zzKtDj7OtnU9w,Texas Burger,3.6,19,$,(432) 561-5633,31.9174167237314,-102.292188629586,Odessa,TX,79765,"7850 E Hwy 191 Odessa, TX 79765","Burgers,Ice Cream & Frozen Yogurt,Sandwiches",https://www.yelp.com/biz/texas-burger-odessa-4?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Burgers', 'Ice Cream & Frozen Yogurt', 'Sandwiches']",Burgers
LD5aJTWvMKid_h66jI91sQ,Red Lobster,2.5,111,$$,(432) 367-8926,31.87885710339292,-102.330045,Odessa,TX,79762,"4536 E University Blvd Odessa, TX 79762","Seafood,American",https://www.yelp.com/biz/red-lobster-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Seafood', 'American']",Seafood
T_eDuiFrQ8Rv3iqUP7YP6Q,Los Alamos Restaruant,5.0,1,,(432) 334-7866,31.855806,-102.37532,Odessa,TX,79761,"1307 North Grant Ave Odessa, TX 79761",Mexican,https://www.yelp.com/biz/los-alamos-restaruant-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
K9IwPCvmtTpiMJhnM59Z-A,Super Pollo - Billy Hext Rd,3.0,21,,(432) 296-4746,31.904800359495983,-102.30297313062655,Odessa,TX,79765,"4101 Billy Hext Rd Odessa, TX 79765","Chicken Shop,Mexican,Fast Food",https://www.yelp.com/biz/super-pollo-billy-hext-rd-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Chicken Shop', 'Mexican', 'Fast Food']",Chicken Shop
1T8PFVqxrNBO8my4OGMj3Q,Market Street,3.9,24,$$,(432) 367-4976,31.8919,-102.3346,Odessa,TX,79762,"4950 E 42nd St Odessa, TX 79762","Grocery,Bakeries,Delis",https://www.yelp.com/biz/market-street-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Grocery', 'Bakeries', 'Delis']",Grocery
Td4KbdVJQ-JyoYbFAfYYBg,Betty's Pupusas y Mas,5.0,1,,(432) 310-7956,31.890755483439435,-102.38791203684929,Odessa,TX,79762,"4927 Andrews Hwy Odessa, TX 79762",Salvadoran,https://www.yelp.com/biz/bettys-pupusas-y-mas-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Salvadoran'],Salvadoran
llhBgZk9ovcPyJCvlyJTxg,Johnny's Barbecue,3.2,31,$$,(432) 332-8941,31.86294,-102.38403,Odessa,TX,79761,"2201 Kermit Hwy Odessa, TX 79761",Barbeque,https://www.yelp.com/biz/johnnys-barbecue-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Barbeque'],Barbeque
obQbPfdkLVYcVLaVhCzcdg,Mr Gatti's Pizza,1.9,12,$,(432) 368-4488,31.877565432310348,-102.34666822786389,Odessa,TX,79762,"2750 N Grandview Ave Odessa, TX 79762","Arcades,Pizza",https://www.yelp.com/biz/mr-gattis-pizza-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Arcades', 'Pizza']",Arcades
juoIg0l4Pkkm-n2sMjnPwQ,Firehouse Subs,3.9,27,$,(432) 614-6477,31.898092,-102.31650000372328,Odessa,TX,79762,"6123 E Highway 191 Odessa, TX 79762","Fast Food,Delis,Sandwiches",https://www.yelp.com/biz/firehouse-subs-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Fast Food', 'Delis', 'Sandwiches']",Fast Food
Vx4k-ClvlkAseFcNn3LOyA,Osaka Japanese Steakhouse - Faudree,2.6,110,$$,(432) 296-4324,31.915083,-102.28732,Odessa,TX,79765,"4020 Faudree Rd Odessa, TX 79765","Japanese,Steakhouses,Seafood",https://www.yelp.com/biz/osaka-japanese-steakhouse-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Japanese', 'Steakhouses', 'Seafood']",Japanese
vjrpSyTJHkoPVoUl2l8-dA,El Taco Loco Birrieria,3.9,20,,(432) 287-6903,31.8548928,-102.4480219,Odessa,TX,79764,"2745 FM 1936 Odessa, TX 79764","Tacos,Food Trucks",https://www.yelp.com/biz/el-taco-loco-birrieria-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Tacos', 'Food Trucks']",Tacos
kTLpzt9jjvZa_pZBUFDHJA,Texas Steak Express - Odessa,1.8,53,$$,(432) 366-5050,31.87148,-102.38089,Odessa,TX,79762,"2900 Andrews Hwy Odessa, TX 79762","Steakhouses,Burgers,Sandwiches",https://www.yelp.com/biz/texas-steak-express-odessa-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"['Steakhouses', 'Burgers', 'Sandwiches']",Steakhouses
pIuaSoGdBNeSUlPX4111ew,Taco Villa,3.2,35,$,(432) 362-2528,31.88884626263473,-102.3520622,Odessa,TX,79762,"2120 E 42nd St Odessa, TX 79762",Mexican,https://www.yelp.com/biz/taco-villa-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
Gy7QlcHkdWrxS8ca_BSrsw,Taco 16th Street,5.0,2,,(432) 653-4913,31.87896,-102.3843,Odessa,TX,79762,"3747 Andrews Hwy Odessa, TX 79762",Mexican,https://www.yelp.com/biz/taco-16th-street-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
0cMzQ05sre_6CSGP7uL62A,Jaliscos Cafe on West County Road,4.2,14,$$,,31.8429489135742,-102.390228271484,Odessa,TX,79763,"901 W County Rd N Odessa, TX 79763",Mexican,https://www.yelp.com/biz/jaliscos-cafe-on-west-county-road-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,['Mexican'],Mexican
